districtId,districtName,schoolId,schoolName,studentcount,teachercount,purchaseOrderNumber,startDate,expiryDate,totalLicenseCount,licenseConsumeCount,productTitles
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Lexington Christian Academy (MA),2025-06-04,2025-09-11,3,2,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Lincoln - Sudbury Regional High School (MA) ,2025-05-29,2025-12-14,3,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Lincoln Charter School District (NC) _DEMO,2025-03-11,2025-09-26,3,2,"Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Lodi Unified School District ,2024-09-19,2025-10-16,3,2,"Davvero 1, Davvero 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Loomis Chaffee School (CT)_DEMO,2025-01-31,2026-02-18,3,2,"Generación AP®, Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 1A, Reporters francophones 1B, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Lord Selkirk (DEMO),2025-06-20,2025-09-27,3,2,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Los Gatos High School (CA) demo,2025-05-19,2025-12-04,3,2,"Generación AP®, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Loudoun Country Day School (VA) DEMO,2025-04-04,2025-10-20,3,2,"Alba y Gael 1, Alba y Gael inicial 1 - Sample pages, Reporteros 1, Reporteros 2 , Reporters francophones 1, Reporters francophones 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Loudoun County Public Schools,2025-06-03,2025-09-10,3,2,Generación AP®
__NO_DISTRICT__,No Parent District,69066,Louisville Collegiate School,,,Louisville_Collegiate_School_2024_2025_prof,2024-08-08,2025-09-11,100,3,"Reporteros 1, Reporteros 2 "
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Louisville_Collegiate_School_DEMO,2025-02-28,2025-09-15,3,2,"Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Loyola College Prep (LA) DEMO,2025-06-25,2025-10-02,3,2,"En busca de la verdad, Generación AP®, Historias extraordinarias, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Unidos por el carnaval"
__NO_DISTRICT__,No Parent District,67920,Loyola University Chicago,,,Loyola_University_2025-2026_prof,2025-03-27,2026-06-30,1000,4,Proyectos 2
__NO_DISTRICT__,No Parent District,67920,Loyola University Chicago,,,Loyola_University_Chicago_Aula_en_accion,2024-08-07,2025-09-10,1000,45,"Aula en acción 1, Aula en acción 2"
__NO_DISTRICT__,No Parent District,60270,DIFU School,,,Loza_demo_12,2025-07-02,2026-05-06,100,11,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael Inicial 1, Alba y Gael inicial 1 - Sample pages, Alba y Gael Inicial 2, Cap sur 1, Cap sur 2, Cap sur 3, Das Reporterteam 1, Das Reporterteam 2, Generación AP®, Historias extraordinarias, Reporteros 1-4 CTE Supplement, Reporters francophones 4, Unidos por el carnaval"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Lucas Christian Academy (TX),2025-05-22,2025-12-07,3,2,"En busca de la verdad, Generación AP®, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Luther Preparatory School (WI) _DEMO,2024-09-30,2026-08-01,3,2,"En busca de la verdad, Generación AP®, Historias extraordinarias, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico, Unidos por el carnaval"
__NO_DISTRICT__,No Parent District,74711,Klett World Languages Demo Academy 2,,,Lutheran High School Association (MO) _DEMO,2025-01-06,2025-07-24,3,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, Das Reporterteam 1 - Sample Unit, Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,M. S. 961 Lenox Academy (NY) _DEMO,2025-06-10,2025-09-17,3,2,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Mackintosh Academy - Boulder (CO)_DEMO,2025-04-17,2025-07-25,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael inicial 1 - Sample pages"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Maggie L. Walker Governor's School (VA)_DEMO,2024-11-08,2025-09-07,3,2,"24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, Das Reporterteam 1, Das Reporterteam 2, Mapas 1, Mapas 2, Mapas 3, Mapas 4"
__NO_DISTRICT__,No Parent District,78154,Macalester College (MN),,,Malcaster_College_2025_2026_prof,2025-05-19,2026-07-15,1000,2,"ID1 LERNEN (before-class), ID1 MACHEN (In-Class), ID1 MACHEN (In-Class) - ANNOTATED INSTRUCTOR'S EDITION, ID1 ZEIGEN (after-class)"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Manhasset Public Schools (NY)_DEMO,2024-10-01,2025-09-01,3,2,"Davvero 1, Davvero 2, Generación AP® - Sample Unit, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,74711,Klett World Languages Demo Academy 2,,,Manitowoc Public School District (WI)_DEMO,2025-01-06,2025-07-24,3,2,"Klasse! A1 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub for Teachers, Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
__NO_DISTRICT__,No Parent District,60270,DIFU School,,,MapasDifu22,2024-11-20,2027-05-08,20,4,"Mapas 1, Mapas 2, Mapas 3, Mapas 4"
__NO_DISTRICT__,No Parent District,60270,DIFU School,,,MapasDIfuPO,2024-09-12,2026-08-12,30,10,"Mapas 1, Mapas 2, Mapas 3, Mapas 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Maple Street School (VT),2025-05-12,2025-08-19,3,2,"Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 , Reporters francophones 1, Reporters francophones 1A, Reporters francophones 1B, Reporters francophones 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Marian High School (IN) ,2025-07-17,2025-10-24,3,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, 24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, En busca de la verdad, Generación AP®, Historias extraordinarias, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4, Todo para todos, Un gol fantástico, Unidos por el carnaval"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Marquette Area Public Schools (MI),2025-05-23,2025-08-30,3,1,"Generación AP®, Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Marquette University High School (WI) DEMO,2025-05-07,2026-06-10,3,1,"24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, Das Reporterteam 1 - Sample Unit, En busca de la verdad, Generación AP® - Sample Unit, Klasse! A1 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub for Teachers, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,78144,Massachusetts Institute of Technology (MA),,,Massachusetts_Institute_Technology_prof_2025_2026,2025-05-19,2025-07-30,1000,7,Proyectos 2
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Mater Academy Davenport (FL),2025-05-19,2025-08-26,3,2,"Reporteros 1 - Florida Standards Edition, Reporteros 2 - Florida Standards Edition, Reporteros 3 - Florida Standards Edition, Reporteros 4 - Florida Standards Edition"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,MC27032024,2024-03-27,2026-09-12,20,6,"Aula en acción 1, Aula en acción 2, Davvero 1, Davvero 2, Défi francophone 1, Klasse! A2 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub Textbook for Students , Klasse! A2 - The KWL Hub Workbook for Students , Klasse! B1 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub Textbook for Students , Klasse! B1 - The KWL Hub Workbook for Students , Mapas 1, Mapas 2, Mapas 3, Mapas 4, Mapas-3, Mapas-4, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - German Workbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 3/4 - Grammar Summary, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook, Proyectos, Proyectos 1, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4 - Sample unit, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3"
__NO_DISTRICT__,No Parent District,67951,McHenry County College,,,McHenry_County_College_2025_2026_prof,2025-06-20,2026-08-01,1000,7,"Aula en acción 1, Aula en acción 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,MCHENRYCOUNTYCOLLEGES_DEMO,2024-08-12,2025-09-15,4,3,"Aula en acción 1, Aula en acción 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,McKinney ISD (TX)_DEMO,2025-02-04,2025-08-22,3,2,"Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,McLean County Unit District #5 (IL) DEMO,2025-06-20,2026-07-24,5,2,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,McQuaid Jesuit High School (NY),2024-09-21,2025-10-22,3,2,"Generación AP®, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Medfield Public Schools (MA)  demo,2025-07-21,2025-11-02,3,2,"Generación AP®, Reporteros 4, Reporters francophones 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Medford Public Schools (MA)_DEMO,2025-02-04,2025-08-14,3,2,"Davvero 1, Davvero 2, Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Memphis East High School (TN) DEMO,2025-04-30,2025-11-15,3,2,"En busca de la verdad, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Mercy High School (CA) DEMO,2025-05-23,2025-08-30,3,2,"Generación AP® - Sample Unit, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Messalonskee Middle School (ME),2025-05-05,2025-08-12,3,2,"Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Metaphor International School (VA) DEMO,2025-03-25,2025-10-10,3,2,Alba y Gael inicial 1 - Sample pages
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Metropolitan School District of Wayne Township (IN,2025-05-22,2025-12-07,3,3,"24 heures à Bruxelles, 24 heures à la Réunion, 24 heures à Montréal, 24 heures à Paris, 24 heures en Bretagne, 24 heures en Provence, 24 horas en Barcelona, 24 horas en Bogotá, 24 horas en Buenos Aires, 24 horas en Ciudad de México, Das Reporterteam 1, Das Reporterteam 2, En busca de la verdad, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4, Todo para todos, Un gol fantástico"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Miami Edison Senior High School (FL) DEMO,2025-03-19,2025-12-11,3,2,"Défi francophone 1, Défi francophone 2, Reporters francophones 1 - Florida Standards Edition, Reporters francophones 2 - Florida Standards Edition, Reporters francophones 3 - Florida Standards Edition, Reporters francophones 4 - Florida Standards Edition, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,MIAMIDADESCHOOLDISTRICT_DEMO,2024-07-01,2026-08-05,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael Inicial 1, Alba y Gael Inicial 2, Generación AP®, Mapas 1, Mapas 2, Mapas 3, Mapas 4, Portfolio Deutsch Neu, Level 1 - German Textbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 1 - German Workbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 1 - Teacher's Manual. Florida Standards Edition, Portfolio Deutsch Neu, Level 2 - German Textbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 2 - German Workbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 2 - Teacher's Manual. Florida Standards Edition, Portfolio Deutsch Neu, Level 3/4 - German Textbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 3/4 - German Workbook. Florida Standards Edition, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual. Florida Standards Edition, Reporteros 1 - Florida Standards Edition, Reporteros 2 - Florida Standards Edition, Reporteros 3 - Florida Standards Edition, Reporteros 4 - Florida Standards Edition, Reporters francophones 1 - Florida Standards Edition, Reporters francophones 2 - Florida Standards Edition, Reporters francophones 3 - Florida Standards Edition, Reporters francophones 4 - Florida Standards Edition"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Michigan State University (MI) _DEMO,2025-03-13,2025-09-28,3,2,"Davvero 1, Davvero 2, Défi francophone 1, Défi francophone 2, ID1 LERNEN (before-class), ID1 MACHEN (In-Class), ID1 ZEIGEN (after-class), ID2 LERNEN (before-class), ID2 MACHEN (in-class), ID2 ZEIGEN (after-class)"
__NO_DISTRICT__,No Parent District,68283,Michigan Technological University,,,Michigan_Technological_University_2025_2026_prof,2025-05-01,2026-07-31,1000,4,"Aula en acción 1, Aula en acción 2"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Middleton-Cross Plains Area SD (WI) _DEMO,2025-02-10,2025-08-28,3,2,"Das Reporterteam 1 - Sample Unit, Generación AP® - Sample Unit, Klasse! A1 - The KWL Hub for Teachers, Klasse! A2 - The KWL Hub for Teachers, Klasse! B1 - The KWL Hub for Teachers, Portfolio Deutsch Neu, Level 1 - Teacher's Manual, Portfolio Deutsch Neu, Level 1 - Textbook, Portfolio Deutsch Neu, Level 1 - Workbook, Portfolio Deutsch Neu, Level 2 - Teacher’s Manual, Portfolio Deutsch Neu, Level 2 - Textbook, Portfolio Deutsch Neu, Level 2 - Workbook, Portfolio Deutsch Neu, Level 3/4 - Teacher's Manual, Portfolio Deutsch Neu, Level 3/4 - Textbook, Portfolio Deutsch Neu, Level 3/4 - Workbook, Reporteros 1, Reporteros 2 , Reporteros 3, Reporteros 4, Reporters francophones 1, Reporters francophones 2, Reporters francophones 3, Reporters francophones 4 - Sample Unit"
__NO_DISTRICT__,No Parent District,55194,Klett World Languages Demo Academy,,,Midwest Academy for Gifted Education(IL)_DEMO,2025-06-11,2025-09-18,3,2,"Alba y Gael 1, Alba y Gael 2, Alba y Gael 3, Alba y Gael inicial 1 - Sample pages, En busca de la verdad, Generación AP®, Me despierto y bailo, Mi año de intercambio, Reporteros 1, Reporteros 1A, Reporteros 1B, Reporteros 2 , Reporteros 3, Reporteros 4, Todo para todos, Un gol fantástico"
